id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
AGR-0103-NL-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,西欧,荷兰,NL,country,general,无要求/中学,16-35,regional,3.2,2.1,4.0,7.9,6.0,5.6,4.7,5.1,4.2,4.8,5.9,6.4,5.3,5.3,5.8,4.0,3.5,1.8,3.0,4.4,0.5,7.2,6.1,6.7,6.6,6.1,7.2,4.2,6.4,1.3,6.4,3.3,4.3,2.9,0,0,→,2026-2030,5.24,荷兰茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Netherlands Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-CH-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,西欧,瑞士,CH,country,general,无要求/中学,16-35,regional,3.1,2.0,3.0,8.1,4.9,4.1,4.0,5.0,5.0,5.1,6.6,6.7,5.3,5.4,5.9,3.6,3.0,1.5,3.2,4.0,0.4,6.9,6.1,6.4,6.6,5.0,7.3,3.9,6.4,1.5,6.0,3.5,4.6,3.0,0,-1,→,2026-2030,5.17,瑞士茶叶种植与加工师：供过于求，AI替代风险较高,"Switzerland Tea Farmer / Tea Processing Specialist: oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-SE-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北欧,瑞典,SE,country,general,无要求/中学,16-35,regional,3.5,1.9,3.2,8.0,4.9,4.6,3.7,5.5,3.8,4.9,5.8,6.6,5.0,5.9,5.9,3.7,2.7,1.6,3.0,3.8,0.6,6.9,6.4,6.3,6.7,6.2,7.4,3.7,6.6,1.2,6.0,3.5,4.6,3.2,0,0,→,2026-2030,5.09,瑞典茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Sweden Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-DK-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北欧,丹麦,DK,country,general,无要求/中学,16-35,regional,3.3,2.0,3.5,7.9,5.8,5.3,4.2,5.1,3.9,4.9,5.9,6.5,5.2,5.6,5.9,3.4,2.9,1.5,3.4,4.5,0.7,7.3,6.1,6.6,6.6,6.4,7.3,3.8,6.3,1.1,6.0,3.4,4.1,3.3,0,0,→,2026-2030,5.2,丹麦茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Denmark Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-FI-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北欧,芬兰,FI,country,general,无要求/中学,16-35,regional,3.4,1.9,3.2,8.0,5.1,4.5,3.9,5.4,3.5,4.5,5.7,6.4,5.3,6.0,6.2,3.3,2.7,1.7,3.2,4.1,0.6,7.3,5.9,6.6,6.3,6.3,7.4,4.2,6.4,1.4,6.1,3.1,4.0,3.0,0,0,→,2026-2030,5.07,芬兰茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Finland Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-IT-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南欧,意大利,IT,country,general,无要求/中学,16-35,regional,3.3,1.9,3.6,7.2,5.7,5.6,4.5,5.6,3.6,4.4,5.3,5.9,5.0,4.2,5.1,3.7,3.2,2.1,3.3,4.3,0.4,7.4,5.4,6.3,6.6,4.7,7.1,3.8,8.0,1.3,6.3,3.3,4.0,3.3,0,-1,→,2026-2030,4.94,意大利茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Italy Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-ES-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南欧,西班牙,ES,country,general,无要求/中学,16-35,regional,2.8,2.4,3.5,7.7,5.7,5.8,4.5,5.2,3.2,4.6,5.0,5.9,4.8,4.4,5.4,3.4,2.9,2.0,3.3,3.9,0.4,7.2,5.6,6.4,6.9,4.9,6.8,4.1,8.1,0.8,6.4,2.9,3.7,3.3,0,-1,→,2026-2030,4.91,西班牙茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Spain Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-PT-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南欧,葡萄牙,PT,country,general,无要求/中学,16-35,regional,2.8,1.9,3.9,7.3,5.7,5.3,4.0,4.6,3.1,4.5,4.9,5.7,4.6,4.6,5.6,3.7,3.2,2.1,3.1,3.7,0.3,7.3,5.3,6.5,6.8,5.4,7.3,4.0,8.1,0.9,6.4,3.3,4.2,3.1,0,-1,→,2026-2030,4.89,葡萄牙茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Portugal Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-PL-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,东欧,波兰,PL,country,general,无要求/中学,16-35,regional,2.9,1.9,3.4,7.8,5.6,5.1,4.0,4.7,3.3,4.7,5.7,5.8,4.6,4.7,5.4,3.8,2.8,1.9,3.5,4.0,0.6,7.1,5.5,6.2,6.9,5.1,7.0,4.2,8.3,1.0,6.7,3.2,4.1,2.9,0,-1,→,2026-2030,4.95,波兰茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Poland Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-CZ-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,东欧,捷克,CZ,country,general,无要求/中学,16-35,regional,3.2,2.0,3.4,7.9,5.0,4.3,4.2,5.2,3.1,4.2,5.6,6.0,5.0,5.0,5.6,3.5,2.8,1.5,3.7,3.9,0.8,7.3,5.5,6.2,6.5,4.8,7.1,4.2,7.7,0.9,6.1,3.1,4.2,3.1,0,-1,→,2026-2030,4.97,捷克茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Czech Republic Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-RU-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,东欧,俄罗斯,RU,country,general,无要求/中学,16-35,regional,3.2,1.8,3.5,7.3,5.5,5.3,4.0,4.3,2.7,4.4,4.2,5.0,4.3,4.2,5.4,3.4,2.9,1.9,3.5,4.1,0.4,7.0,5.0,6.6,6.5,5.0,7.1,4.1,8.2,0.9,6.9,3.2,2.8,3.1,0,-2,↓,2026-2030,4.69,俄罗斯茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Russia Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-US-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北美,美国,US,country,general,无要求/中学,16-35,regional,3.2,2.3,3.4,7.6,5.5,5.6,4.3,5.5,4.5,4.7,5.5,6.0,4.6,3.9,4.9,3.3,3.2,1.5,3.2,4.6,0.3,7.3,5.1,6.6,7.0,5.5,6.9,4.0,6.4,1.2,6.4,3.1,4.6,2.9,0,-1,→,2026-2030,5.05,美国茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"United States Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-CA-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北美,加拿大,CA,country,general,无要求/中学,16-35,regional,3.2,1.9,4.0,7.7,6.2,5.5,4.7,5.0,4.4,5.0,5.7,6.3,4.8,4.8,5.7,3.5,3.3,1.7,3.4,4.4,0.3,7.1,5.5,6.4,7.0,5.7,7.1,4.2,6.5,1.5,6.4,2.9,4.8,3.1,0,-1,→,2026-2030,5.18,加拿大茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Canada Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-MX-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,北美,墨西哥,MX,country,general,无要求/中学,16-35,regional,2.7,2.2,3.6,7.4,6.0,5.2,4.2,4.5,2.7,4.7,4.6,4.9,4.6,3.8,4.9,3.5,3.4,2.0,3.8,3.9,0.4,6.9,4.9,6.6,6.6,4.4,6.8,4.1,7.8,1.1,6.9,2.8,3.5,3.2,0,-1,→,2026-2030,4.75,墨西哥茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Mexico Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-BR-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南美,巴西,BR,country,general,无要求/中学,16-35,regional,2.8,1.7,4.2,7.5,6.4,6.1,4.5,4.3,2.9,4.8,4.5,5.2,4.2,3.9,5.3,4.0,3.4,2.2,3.3,4.3,0.3,7.0,4.9,6.7,6.6,4.3,7.0,3.7,7.9,0.8,6.8,2.8,3.3,3.3,0,-1,→,2026-2030,4.83,巴西茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Brazil Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-AR-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南美,阿根廷,AR,country,general,无要求/中学,16-35,regional,3.2,2.3,4.0,7.0,6.6,6.1,4.3,4.2,2.8,4.7,4.4,5.1,4.3,4.2,5.1,4.1,3.4,2.1,3.5,4.1,0.4,7.3,4.6,6.8,6.6,4.7,7.2,3.7,8.0,1.0,6.5,2.9,3.4,2.9,0,-1,→,2026-2030,4.81,阿根廷茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Argentina Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-CL-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南美,智利,CL,country,general,无要求/中学,16-35,regional,3.1,1.9,3.7,7.3,5.8,5.3,4.5,4.7,3.0,4.3,5.2,5.5,4.5,4.4,5.4,3.8,3.1,1.9,3.2,4.1,0.5,6.9,4.7,6.2,6.6,4.4,6.8,3.9,7.9,1.0,6.3,2.9,3.4,3.1,0,-1,→,2026-2030,4.81,智利茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Chile Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-CO-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,南美,哥伦比亚,CO,country,general,无要求/中学,16-35,regional,2.7,1.9,3.6,7.3,5.8,5.5,4.0,4.3,2.5,4.3,4.7,4.9,4.0,3.9,4.7,3.9,3.2,2.2,3.4,3.8,0.7,6.9,4.5,6.4,6.6,4.1,7.0,3.9,7.8,0.7,6.8,2.7,3.2,3.2,0,-1,→,2026-2030,4.66,哥伦比亚茶叶种植与加工师：薪资水平偏低，供过于求，AI替代风险较高,"Colombia Tea Farmer / Tea Processing Specialist: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-AU-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,大洋洲,澳大利亚,AU,country,general,无要求/中学,16-35,regional,3.3,2.3,3.9,7.7,5.8,5.5,4.2,5.4,4.4,4.9,6.1,6.4,4.9,5.0,5.8,3.5,3.2,1.7,3.3,4.1,0.4,7.3,5.7,6.5,6.8,5.7,7.2,4.2,6.6,1.4,6.5,3.4,4.6,3.1,0,-1,→,2026-2030,5.18,澳大利亚茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"Australia Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-NZ-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,大洋洲,新西兰,NZ,country,general,无要求/中学,16-35,regional,2.8,2.0,4.2,7.6,6.0,5.9,4.8,5.5,4.2,5.1,5.7,6.5,5.0,5.0,5.7,3.8,3.4,1.8,3.0,4.6,0.7,7.5,6.0,6.4,6.8,5.8,7.4,3.7,6.4,1.0,6.5,3.4,4.2,3.3,0,0,→,2026-2030,5.25,新西兰茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"New Zealand Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-ZA-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,非洲,南非,ZA,country,general,无要求/中学,16-35,regional,2.7,2.3,3.6,7.4,5.4,5.2,4.2,4.2,2.3,4.5,4.6,5.2,4.1,4.3,5.1,3.6,3.2,1.8,3.3,3.9,0.6,7.1,5.0,6.5,6.7,4.7,7.0,3.9,7.9,1.2,6.8,2.9,3.4,3.2,0,-1,→,2026-2030,4.71,南非茶叶种植与加工师：薪资水平偏低，AI替代风险较高,"South Africa Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-NG-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,非洲,尼日利亚,NG,country,general,无要求/中学,16-35,regional,2.7,2.0,3.6,7.4,5.8,6.1,4.1,3.9,1.8,4.4,4.0,4.5,3.7,3.7,4.7,4.0,3.0,2.2,3.8,3.9,0.1,7.3,4.5,6.5,6.5,3.8,6.8,4.3,8.1,0.5,7.0,2.6,2.8,3.2,0,-2,↓,2026-2030,4.57,尼日利亚茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Nigeria Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-KE-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,非洲,肯尼亚,KE,country,general,无要求/中学,16-35,regional,2.9,2.1,4.0,7.5,6.1,5.9,4.4,3.7,1.9,4.7,4.5,4.8,4.4,3.7,4.8,3.6,3.1,2.1,4.0,3.9,0.6,7.0,4.6,6.7,6.6,4.3,7.2,4.1,8.3,0.9,6.7,2.6,3.1,3.3,0,-1,→,2026-2030,4.7,肯尼亚茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Kenya Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0103-EG-general,农业、资源与环境,AGR,种植,茶叶种植与加工师,Tea Farmer / Tea Processing Specialist,6112,45-2092.02,非洲,埃及,EG,country,general,无要求/中学,16-35,regional,3.2,2.0,3.9,7.4,6.2,5.4,4.4,4.3,2.1,4.1,4.3,4.8,3.9,4.0,4.8,3.5,2.9,2.1,3.8,4.2,0.5,6.9,4.6,6.9,6.7,3.8,7.0,4.1,8.1,0.7,6.9,3.1,3.4,3.3,0,-1,→,2026-2030,4.68,埃及茶叶种植与加工师：薪资水平偏低，AI替代风险较高，体力要求高,"Egypt Tea Farmer / Tea Processing Specialist: relatively low pay, high AI displacement risk, high physical demand",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-CN-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,中国,CN,country,general,无要求/中学,16-35,global,3.4,1.9,4.1,7.7,5.8,5.8,4.0,5.2,3.3,4.9,4.9,5.3,3.9,2.8,4.2,3.9,3.2,2.1,3.2,3.5,0.6,7.2,4.4,6.3,6.6,5.9,6.7,4.0,6.5,1.0,7.3,2.7,1.9,3.2,0,0,→,2026-2030,4.72,中国花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"China Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-JP-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,日本,JP,country,general,无要求/中学,16-35,global,3.0,2.1,3.3,7.9,5.1,5.3,4.0,5.2,4.0,4.8,6.1,6.5,4.9,3.1,4.3,3.1,3.3,1.8,3.4,3.8,0.6,6.7,4.4,6.4,6.7,5.9,6.9,4.2,5.2,1.2,7.2,2.7,2.0,3.0,0,-1,→,2026-2030,4.85,日本花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"Japan Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-KR-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,韩国,KR,country,general,无要求/中学,16-35,global,3.0,2.2,3.2,7.6,4.9,5.0,4.0,5.6,3.5,4.4,5.5,6.1,4.7,2.9,4.3,3.3,2.8,1.6,3.2,3.6,0.5,7.0,4.1,6.1,6.2,5.4,6.7,3.8,5.0,1.4,7.5,2.6,2.3,3.5,0,-1,→,2026-2030,4.68,韩国花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"South Korea Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-TW-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,中国台湾地区,TW,region,general,无要求/中学,16-35,global,3.0,2.1,3.3,7.6,5.0,4.8,4.0,5.3,2.9,4.4,5.2,6.1,4.8,3.6,4.8,3.5,3.0,1.7,3.5,3.3,0.7,6.6,4.7,6.1,6.4,6.0,7.2,4.2,5.2,1.0,7.6,2.8,2.9,2.9,0,-1,→,2026-2030,4.77,中国台湾地区花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"Taiwan (China) Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-HK-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东亚,中国香港地区,HK,region,general,无要求/中学,16-35,global,2.9,2.4,2.4,7.4,4.3,4.1,3.5,4.5,3.3,4.1,5.2,6.3,4.7,3.3,4.3,3.2,2.5,1.7,3.7,3.0,0.3,6.5,4.5,6.2,6.5,6.6,6.4,4.1,6.6,1.2,7.2,2.8,3.6,3.5,-1,-1,→,2026-2030,4.58,中国香港地区花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"Hong Kong (China) Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-SG-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,新加坡,SG,country,general,无要求/中学,16-35,global,3.3,2.3,2.5,7.7,4.2,4.3,3.4,5.3,4.1,4.5,6.1,6.6,5.0,3.8,4.5,3.2,2.7,1.9,3.4,3.1,0.7,6.7,5.0,6.0,6.6,6.5,7.0,4.1,5.0,1.6,7.4,3.0,4.0,3.4,-1,-1,→,2026-2030,4.78,新加坡花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"Singapore Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-TH-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,泰国,TH,country,general,无要求/中学,16-35,global,2.8,2.0,3.8,7.8,6.3,6.2,4.1,4.6,2.4,4.4,4.9,5.2,4.4,4.3,5.4,3.5,3.2,1.8,3.6,3.5,0.3,6.9,5.1,6.8,6.3,6.2,7.3,3.8,6.5,1.1,7.4,3.1,2.3,3.3,0,-1,→,2026-2030,4.82,泰国花卉种植师：薪资水平偏低，AI替代风险较高,"Thailand Floriculturist / Flower Grower: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-VN-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,越南,VN,country,general,无要求/中学,16-35,global,2.7,2.2,4.0,7.3,6.3,6.3,4.5,3.7,2.6,4.6,4.9,5.1,4.5,3.9,4.9,3.6,2.9,2.1,3.7,3.7,0.7,6.7,4.7,6.4,6.8,5.7,7.1,3.8,6.4,0.9,7.9,2.8,2.5,2.8,0,-1,→,2026-2030,4.75,越南花卉种植师：薪资水平偏低，AI替代风险较高，受经济周期影响大,"Vietnam Floriculturist / Flower Grower: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-ID-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,印度尼西亚,ID,country,general,无要求/中学,16-35,global,3.0,1.6,4.0,7.4,6.1,6.7,4.2,3.8,2.2,4.6,4.6,4.8,4.1,4.3,4.9,4.1,3.4,2.4,3.6,3.8,0.7,7.2,4.6,6.7,6.7,5.9,6.8,3.7,6.5,1.0,7.8,3.0,2.0,2.8,0,-1,→,2026-2030,4.73,印度尼西亚花卉种植师：薪资水平偏低，AI替代风险较高，受经济周期影响大,"Indonesia Floriculturist / Flower Grower: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-MY-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,马来西亚,MY,country,general,无要求/中学,16-35,global,2.9,1.9,4.0,7.8,5.9,6.3,4.5,4.7,2.6,4.9,5.1,5.4,4.2,4.0,4.9,3.7,3.3,2.1,3.7,3.8,0.6,7.0,5.0,6.7,6.8,5.9,7.3,4.2,6.3,1.2,7.4,3.1,2.9,3.2,0,-1,→,2026-2030,4.9,马来西亚花卉种植师：薪资水平偏低，AI替代风险较高,"Malaysia Floriculturist / Flower Grower: relatively low pay, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-PH-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,东南亚,菲律宾,PH,country,general,无要求/中学,16-35,global,2.8,1.9,3.7,7.2,6.1,6.1,4.0,4.0,2.4,4.5,4.7,4.8,4.1,3.7,4.7,3.7,2.9,2.3,3.9,3.3,0.7,7.0,4.8,6.4,6.6,6.2,7.0,4.1,6.5,0.6,7.6,3.2,2.7,3.1,0,-1,→,2026-2030,4.71,菲律宾花卉种植师：薪资水平偏低，供过于求，AI替代风险较高,"Philippines Floriculturist / Flower Grower: relatively low pay, oversupply of talent, high AI displacement risk",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
AGR-0104-IN-general,农业、资源与环境,AGR,种植,花卉种植师,Floriculturist / Flower Grower,6113,45-2092.01,南亚,印度,IN,country,general,无要求/中学,16-35,global,3.4,2.0,4.0,7.5,6.7,6.8,4.5,3.7,2.6,4.3,4.9,5.0,4.1,3.6,4.6,3.8,3.2,2.1,4.0,3.5,0.6,7.0,4.3,6.7,6.6,5.4,6.8,4.1,6.7,0.6,7.8,3.0,2.7,2.8,0,-1,→,2026-2030,4.76,印度花卉种植师：薪资水平偏低，AI替代风险较高，受经济周期影响大,"India Floriculturist / Flower Grower: relatively low pay, high AI displacement risk, highly cyclical",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
