id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
EDU-0113-PL-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,东欧,波兰,PL,country,general,本科/硕士(图书馆学),22-30,global,5.1,5.3,1.9,8.1,3.1,3.5,3.8,4.4,2.6,4.2,6.7,9.7,7.6,8.7,7.6,5.0,4.2,0.3,5.4,3.7,3.7,6.1,8.9,6.4,2.4,8.2,8.1,7.2,2.3,5.1,0.8,4.0,3.9,2.1,-1,-1,→,2028-2033,5.57,波兰图书馆教师/媒体专员：薪资水平偏低，供过于求，工作时间规律,"Poland School Library Media Specialist: relatively low pay, oversupply of talent, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-CZ-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,东欧,捷克,CZ,country,general,本科/硕士(图书馆学),22-30,global,5.0,5.6,1.9,8.2,3.1,3.3,4.0,5.0,3.2,4.4,8.0,9.4,6.6,8.7,7.6,4.2,4.8,0.4,5.9,3.9,3.1,5.6,9.2,7.0,2.8,8.5,7.7,6.7,2.0,5.3,0.8,4.2,4.3,2.7,-1,-1,→,2028-2033,5.68,捷克图书馆教师/媒体专员：薪资水平偏低，供过于求，工作时间规律,"Czech Republic School Library Media Specialist: relatively low pay, oversupply of talent, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-RU-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,东欧,俄罗斯,RU,country,general,本科/硕士(图书馆学),22-30,global,4.7,5.8,1.9,8.7,4.3,4.9,3.4,3.0,2.0,3.4,7.7,9.4,6.9,7.4,6.6,5.0,5.0,0.9,5.7,3.1,2.5,5.1,6.7,6.6,2.6,7.3,7.9,7.0,1.6,5.4,0.6,3.8,0.9,2.1,-1,-1,→,2028-2033,5.22,俄罗斯图书馆教师/媒体专员：薪资水平偏低，供过于求，就业稳定,"Russia School Library Media Specialist: relatively low pay, oversupply of talent, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-US-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,北美,美国,US,country,general,本科/硕士(图书馆学),22-30,global,4.8,5.5,3.7,7.8,5.5,6.1,3.6,4.8,5.6,4.4,7.0,9.7,5.4,7.0,5.3,4.6,5.2,0.6,5.6,4.1,4.9,4.9,6.2,7.0,4.0,10.0,7.1,7.0,2.2,5.6,1.8,4.8,4.7,2.9,-1,0,→,2028-2033,5.78,美国图书馆教师/媒体专员：供过于求,United States School Library Media Specialist: oversupply of talent,AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-CA-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,北美,加拿大,CA,country,general,本科/硕士(图书馆学),22-30,global,5.1,5.5,3.1,8.1,4.1,5.3,4.6,5.4,6.5,5.4,8.5,9.7,6.6,8.2,6.8,5.4,4.8,0.9,5.5,5.7,4.0,6.6,9.2,7.4,3.2,10.0,8.7,7.3,2.0,5.4,1.6,4.4,5.5,2.7,-1,0,→,2028-2033,6.22,加拿大图书馆教师/媒体专员：工作时间规律，就业稳定,"Canada School Library Media Specialist: regular working hours, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-MX-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,北美,墨西哥,MX,country,general,本科/硕士(图书馆学),22-30,global,4.5,5.0,2.5,7.6,4.7,6.1,3.0,3.0,1.4,2.9,8.0,9.2,6.1,6.4,5.6,3.8,4.2,0.9,5.2,3.1,1.9,5.1,6.7,5.6,2.6,7.6,7.7,7.3,1.9,4.8,1.6,4.2,2.5,2.9,-1,-1,→,2028-2033,5.04,墨西哥图书馆教师/媒体专员：薪资水平偏低，供过于求，就业稳定,"Mexico School Library Media Specialist: relatively low pay, oversupply of talent, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-BR-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,南美,巴西,BR,country,general,本科/硕士(图书馆学),22-30,global,4.7,5.0,2.5,8.1,4.9,6.5,2.2,3.0,2.0,3.2,6.7,9.4,6.6,7.2,5.6,3.8,4.6,1.3,5.1,2.9,1.9,4.9,6.9,6.6,3.0,7.9,7.5,6.7,2.2,4.8,2.2,5.0,1.9,2.3,0,-1,→,2028-2033,5.06,巴西图书馆教师/媒体专员：薪资水平偏低，供过于求,"Brazil School Library Media Specialist: relatively low pay, oversupply of talent",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-AR-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,南美,阿根廷,AR,country,general,本科/硕士(图书馆学),22-30,global,4.7,5.8,2.1,8.4,4.5,4.3,3.2,2.8,0.5,2.7,8.5,9.7,5.9,6.4,6.6,3.8,4.0,1.0,5.6,3.5,2.5,5.6,7.4,5.6,2.0,8.5,8.3,6.7,1.9,4.4,2.0,4.4,2.3,2.1,-1,-1,→,2028-2033,5.08,阿根廷图书馆教师/媒体专员：薪资水平偏低，供过于求，就业稳定,"Argentina School Library Media Specialist: relatively low pay, oversupply of talent, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-CL-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,南美,智利,CL,country,general,本科/硕士(图书馆学),22-30,global,4.8,5.6,2.3,7.6,4.1,3.3,3.6,3.6,1.7,3.9,5.7,9.7,6.6,8.2,6.6,4.8,4.2,1.3,5.7,3.7,3.4,6.1,7.9,6.8,2.4,7.6,7.7,7.2,1.7,5.0,1.6,4.8,3.9,2.7,-1,-1,→,2028-2033,5.3,智利图书馆教师/媒体专员：薪资水平偏低，供过于求，工作时间规律,"Chile School Library Media Specialist: relatively low pay, oversupply of talent, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-CO-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,南美,哥伦比亚,CO,country,general,本科/硕士(图书馆学),22-30,global,5.0,5.2,2.7,7.8,3.5,5.1,3.2,3.6,1.4,2.9,7.5,9.2,6.9,7.7,6.8,4.6,4.6,1.2,5.5,3.1,1.3,5.9,6.7,6.2,2.6,6.7,8.3,6.7,1.7,5.1,1.4,4.4,2.7,2.5,-1,-1,→,2028-2033,5.14,哥伦比亚图书馆教师/媒体专员：薪资水平偏低，供过于求，工作时间规律,"Colombia School Library Media Specialist: relatively low pay, oversupply of talent, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-AU-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,大洋洲,澳大利亚,AU,country,general,本科/硕士(图书馆学),22-30,global,5.0,5.8,2.9,8.2,4.5,4.7,4.2,4.6,7.4,5.4,8.0,9.7,7.1,9.4,7.8,5.4,5.4,0.6,5.4,5.7,4.0,5.9,9.7,6.8,3.8,10.0,8.9,7.5,2.3,5.0,1.8,4.8,5.5,1.9,-1,0,→,2028-2033,6.32,澳大利亚图书馆教师/媒体专员：工作时间规律，就业稳定,"Australia School Library Media Specialist: regular working hours, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-NZ-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,大洋洲,新西兰,NZ,country,general,本科/硕士(图书馆学),22-30,global,5.1,5.3,2.5,7.9,3.7,3.3,3.8,5.2,6.2,4.2,8.0,9.7,6.9,9.9,7.3,5.4,5.0,0.9,5.4,4.9,3.4,5.9,9.9,7.4,2.8,10.0,8.3,6.7,2.3,5.6,1.4,4.2,4.5,2.3,-1,-1,→,2028-2033,6.0,新西兰图书馆教师/媒体专员：供过于求，工作时间规律，就业稳定,"New Zealand School Library Media Specialist: oversupply of talent, regular working hours, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-ZA-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,非洲,南非,ZA,country,general,本科/硕士(图书馆学),22-30,global,5.0,5.3,2.5,7.9,4.5,5.9,2.4,1.4,2.0,2.4,7.2,9.2,6.1,8.4,6.6,4.0,4.2,1.3,5.9,3.7,1.3,6.4,7.2,5.8,2.2,7.0,7.7,6.9,2.0,5.0,2.0,4.4,2.9,2.5,-1,-1,→,2028-2033,5.06,南非图书馆教师/媒体专员：薪资水平偏低，供过于求，工作时间规律,"South Africa School Library Media Specialist: relatively low pay, oversupply of talent, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-NG-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,非洲,尼日利亚,NG,country,general,本科/硕士(图书馆学),22-30,global,5.0,5.3,2.1,7.8,5.3,7.3,2.4,1.6,0.0,1.7,5.5,9.2,6.4,6.2,5.6,3.6,3.4,1.5,5.5,1.9,1.3,5.4,5.9,6.2,2.0,4.9,6.9,6.6,1.7,4.5,1.4,3.8,2.9,2.1,0,-2,↓,2028-2033,4.58,尼日利亚图书馆教师/媒体专员：薪资水平偏低，供过于求，近年需求下降,"Nigeria School Library Media Specialist: relatively low pay, oversupply of talent, declining demand",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-KE-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,非洲,肯尼亚,KE,country,general,本科/硕士(图书馆学),22-30,global,4.7,5.6,1.9,7.8,4.5,5.3,2.4,1.6,0.0,2.7,6.2,9.2,5.9,7.0,5.8,4.4,4.2,1.3,5.6,3.3,3.1,6.1,6.4,5.8,2.4,6.1,7.1,6.9,2.3,4.4,1.6,4.4,2.9,2.7,-1,-1,→,2028-2033,4.82,肯尼亚图书馆教师/媒体专员：薪资水平偏低，供过于求,"Kenya School Library Media Specialist: relatively low pay, oversupply of talent",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0113-EG-general,教育与学术,EDU,K12教育,图书馆教师/媒体专员,School Library Media Specialist,2622,25-4022.00,非洲,埃及,EG,country,general,本科/硕士(图书馆学),22-30,global,5.3,5.5,2.3,8.2,4.3,5.7,3.0,1.6,0.0,1.7,8.0,9.4,6.4,6.2,6.3,4.0,4.0,1.6,5.2,3.1,1.3,5.9,6.2,5.6,1.6,4.3,7.7,7.2,2.5,4.7,1.6,4.6,2.7,2.7,0,-1,→,2028-2033,4.72,埃及图书馆教师/媒体专员：薪资水平偏低，供过于求，就业稳定,"Egypt School Library Media Specialist: relatively low pay, oversupply of talent, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-CN-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东亚,中国,CN,country,general,博士,30-40,global,9.0,10.0,5.9,9.5,7.9,7.0,5.5,6.3,8.1,5.6,9.3,9.7,4.0,2.4,1.8,7.2,6.6,1.9,7.4,9.2,7.5,8.9,3.7,9.2,5.7,5.6,8.5,7.5,1.2,8.0,1.3,7.1,6.6,2.8,2,1,→,2032-2038,6.43,中国大学教授：薪资回报高，加班文化严重，就业稳定,"China University Professor: high compensation, heavy overtime culture, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-JP-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东亚,日本,JP,country,general,博士,30-40,global,9.1,9.8,5.3,9.8,4.5,3.0,6.9,7.3,10.0,7.3,7.6,9.5,5.7,2.2,2.8,6.8,5.2,1.8,7.9,9.6,5.7,9.4,5.4,9.4,5.1,5.3,7.5,7.2,1.8,8.4,1.9,6.7,7.2,2.8,0,0,→,2035+,6.43,日本大学教授：薪资回报高，AI替代抗性强，加班文化严重,"Japan University Professor: high compensation, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-KR-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东亚,韩国,KR,country,general,博士,30-40,global,9.1,9.5,5.1,9.4,4.5,3.8,6.1,6.3,10.0,6.3,7.8,10.0,5.7,2.2,2.1,7.4,6.0,2.4,7.9,9.2,6.9,8.2,3.9,8.4,5.7,4.4,7.7,8.0,1.6,8.6,2.3,6.5,7.2,2.8,0,0,→,2035+,6.24,韩国大学教授：薪资回报高，AI替代抗性强，加班文化严重,"South Korea University Professor: high compensation, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-TW-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东亚,中国台湾地区,TW,region,general,博士,30-40,global,9.1,9.9,4.5,9.1,5.1,3.4,5.3,6.7,9.0,6.3,7.1,10.0,5.0,3.7,3.3,7.4,6.4,1.9,7.6,8.4,6.6,8.2,4.9,9.2,5.5,5.0,8.5,7.8,1.3,8.6,1.5,6.3,7.4,2.6,0,0,→,2035+,6.27,中国台湾地区大学教授：薪资回报高，AI替代抗性强,"Taiwan (China) University Professor: high compensation, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-HK-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东亚,中国香港地区,HK,region,general,博士,30-40,global,9.4,9.8,4.7,9.1,4.9,2.6,6.1,7.1,10.0,7.1,6.8,9.7,5.7,2.9,2.8,7.4,5.8,1.8,7.6,9.4,5.7,7.4,4.4,8.6,5.5,5.9,8.3,7.2,1.9,8.9,1.9,7.1,10.0,3.0,0,0,→,2035+,6.34,中国香港地区大学教授：薪资回报高，AI替代抗性强，加班文化严重,"Hong Kong (China) University Professor: high compensation, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-SG-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,新加坡,SG,country,general,博士,30-40,global,9.7,10.0,5.7,9.4,6.3,3.8,7.5,7.5,10.0,7.1,8.6,10.0,5.5,3.9,2.8,7.4,6.0,1.8,7.6,10.0,7.8,8.7,5.7,9.2,5.9,6.5,8.7,7.4,1.5,9.3,1.5,6.9,10.0,2.2,0,1,→,2035+,6.85,新加坡大学教授：薪资回报高，人才需求旺盛，AI替代抗性强,"Singapore University Professor: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-TH-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,泰国,TH,country,general,博士,30-40,global,8.8,9.0,5.3,9.5,4.3,4.6,4.1,4.7,3.0,4.1,6.8,9.5,5.5,4.4,3.8,7.2,4.8,2.5,7.4,7.2,4.8,9.2,5.4,8.2,4.3,6.2,7.7,8.0,1.6,7.4,2.1,5.7,5.8,3.6,1,0,→,2032-2038,5.6,泰国大学教授：薪资水平偏低,Thailand University Professor: relatively low pay,AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-VN-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,越南,VN,country,general,博士,30-40,global,8.8,9.0,5.5,9.1,5.3,5.8,4.3,5.7,2.1,4.3,9.1,9.7,4.7,4.2,3.3,7.0,5.2,2.7,7.4,8.2,4.8,8.9,5.2,8.0,4.3,5.3,7.9,7.5,1.9,8.0,1.3,6.5,6.4,3.4,1,0,→,2032-2038,5.74,越南大学教授：薪资水平偏低，就业稳定,"Vietnam University Professor: relatively low pay, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-ID-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,印度尼西亚,ID,country,general,博士,30-40,global,9.0,9.8,5.9,9.2,6.3,7.0,3.1,3.3,2.4,3.6,7.6,9.2,5.5,5.2,3.3,6.8,5.0,2.8,7.4,7.4,5.1,9.2,4.9,7.6,4.7,4.4,7.9,7.5,1.3,7.7,2.5,6.3,5.2,2.8,2,0,→,2032-2038,5.5,印度尼西亚大学教授：薪资水平偏低，供过于求，就业稳定,"Indonesia University Professor: relatively low pay, oversupply of talent, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-MY-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,马来西亚,MY,country,general,博士,30-40,global,9.0,9.6,5.7,9.2,5.5,4.8,4.3,5.5,6.6,4.8,8.1,9.5,5.0,3.9,3.8,6.8,5.4,2.5,7.8,8.2,4.8,8.9,5.9,8.4,5.3,5.3,7.9,7.7,1.0,7.5,2.1,6.9,7.4,3.4,1,0,→,2035+,6.04,马来西亚大学教授：AI替代抗性强，就业稳定,"Malaysia University Professor: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-PH-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,东南亚,菲律宾,PH,country,general,博士,30-40,global,8.7,9.3,5.7,8.5,5.1,6.8,3.3,3.9,2.1,4.6,6.6,9.2,6.0,3.7,3.1,6.0,5.4,3.0,7.2,6.2,4.5,7.9,5.2,7.8,3.9,5.6,7.1,7.4,1.3,7.8,1.7,6.7,7.0,2.8,1,0,→,2032-2038,5.38,菲律宾大学教授：薪资水平偏低，供过于求,"Philippines University Professor: relatively low pay, oversupply of talent",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-IN-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,南亚,印度,IN,country,general,博士,30-40,global,9.3,9.6,6.1,9.1,7.1,8.0,4.5,5.7,4.5,4.6,7.6,9.2,5.7,2.7,2.6,6.4,5.4,2.7,7.6,8.0,6.0,8.9,3.9,8.4,4.7,3.5,7.9,7.4,1.6,7.8,1.7,6.5,7.8,3.6,2,0,→,2035+,5.85,印度大学教授：薪资水平偏低，AI替代抗性强，加班文化严重,"India University Professor: relatively low pay, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-PK-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,南亚,巴基斯坦,PK,country,general,博士,30-40,global,8.7,9.2,5.7,9.2,4.9,6.4,3.3,3.9,1.2,4.3,6.6,9.2,5.0,3.4,4.1,6.4,4.8,2.8,7.8,5.6,3.0,8.2,4.9,7.4,4.5,1.1,7.3,8.0,1.9,6.9,1.7,6.1,5.2,3.6,2,-1,→,2035+,5.17,巴基斯坦大学教授：薪资水平偏低，供过于求，AI替代抗性强,"Pakistan University Professor: relatively low pay, oversupply of talent, strong AI resistance",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-BD-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,南亚,孟加拉国,BD,country,general,博士,30-40,global,8.8,9.3,5.5,8.6,4.5,7.2,3.1,3.9,0.0,3.6,6.6,9.5,5.7,4.4,3.8,6.6,4.2,3.1,7.1,5.0,4.8,7.7,4.7,8.0,3.5,1.7,7.5,7.7,1.3,7.4,1.9,6.5,6.0,3.2,2,-1,→,2032-2038,5.07,孟加拉国大学教授：薪资水平偏低，供过于求,"Bangladesh University Professor: relatively low pay, oversupply of talent",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-AE-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,中亚/西亚,阿联酋,AE,country,general,博士,30-40,global,8.7,9.2,5.5,9.2,4.7,3.8,5.1,4.7,10.0,5.8,6.8,9.2,6.2,4.7,3.8,6.8,6.2,2.2,7.4,8.0,6.0,8.9,5.4,9.0,5.9,4.4,7.9,7.5,1.2,8.1,1.9,6.5,8.6,3.4,1,0,→,2032-2038,6.27,阿联酋大学教授：薪资回报高,United Arab Emirates University Professor: high compensation,AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-IL-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,中亚/西亚,以色列,IL,country,general,博士,30-40,global,8.7,9.3,6.1,8.8,5.9,4.0,5.5,6.5,10.0,6.8,7.8,9.5,5.7,5.2,3.6,7.2,5.8,2.2,7.6,9.6,6.9,7.9,6.4,8.6,5.9,7.4,8.3,7.4,1.9,8.6,1.9,6.9,8.6,3.0,1,1,→,2035+,6.64,以色列大学教授：薪资回报高，AI替代抗性强，就业稳定,"Israel University Professor: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-SA-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,中亚/西亚,沙特阿拉伯,SA,country,general,博士,30-40,global,8.5,9.3,6.3,9.7,5.1,5.8,5.1,5.5,7.8,5.8,8.3,9.2,5.2,4.9,3.6,6.4,4.8,2.5,7.9,6.8,5.1,8.4,5.4,8.0,5.3,1.4,8.1,8.0,1.3,8.1,1.9,6.5,5.2,3.2,1,0,→,2035+,6.03,沙特阿拉伯大学教授：AI替代抗性强，就业稳定,"Saudi Arabia University Professor: strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-TR-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,中亚/西亚,土耳其,TR,country,general,博士,30-40,global,8.5,9.3,5.7,9.2,5.7,6.4,4.3,5.3,3.3,4.1,8.3,9.7,5.2,3.9,4.3,7.2,5.6,2.8,7.5,6.8,5.4,8.2,4.4,8.2,5.3,3.2,8.1,7.2,1.3,8.3,2.3,6.1,6.2,3.2,1,0,→,2035+,5.71,土耳其大学教授：薪资水平偏低，AI替代抗性强，就业稳定,"Turkey University Professor: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-GB-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,西欧,英国,GB,country,general,博士,30-40,global,9.4,9.6,5.5,9.2,7.5,6.0,6.1,6.9,10.0,6.6,8.3,9.5,6.7,6.4,3.8,7.0,6.2,1.8,7.9,10.0,7.5,8.4,7.4,9.4,5.5,7.7,8.7,7.2,1.0,8.6,2.1,7.3,10.0,2.6,1,1,→,2035+,7.01,英国大学教授：薪资回报高，AI替代抗性强，就业稳定,"United Kingdom University Professor: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-FR-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,西欧,法国,FR,country,general,博士,30-40,global,9.1,9.3,6.5,9.4,5.7,5.4,6.1,7.5,8.4,5.6,8.3,9.7,7.0,7.4,4.8,7.8,5.4,2.2,7.4,9.4,5.1,8.9,7.4,9.2,5.3,7.1,9.1,7.1,1.8,8.0,2.1,6.7,9.4,3.2,1,0,→,2032-2038,6.8,法国大学教授：薪资回报高，就业稳定,"France University Professor: high compensation, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-DE-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,西欧,德国,DE,country,general,博士,30-40,global,9.6,9.8,5.5,9.1,6.3,4.6,6.5,7.3,10.0,6.6,9.3,9.5,7.2,7.2,6.1,7.6,5.2,2.2,7.1,10.0,6.6,9.9,7.7,8.8,5.3,6.8,8.3,7.8,1.5,8.4,1.1,7.1,9.6,2.6,1,0,→,2032-2038,7.01,德国大学教授：薪资回报高，就业稳定,"Germany University Professor: high compensation, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-NL-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,西欧,荷兰,NL,country,general,博士,30-40,global,9.3,9.5,6.1,9.1,5.7,4.8,6.7,6.5,10.0,6.3,8.3,9.5,8.0,7.9,6.3,7.8,6.2,2.1,7.6,10.0,7.5,9.9,8.4,8.4,5.5,8.6,8.5,7.4,1.9,8.7,1.9,7.1,9.8,2.6,1,1,→,2035+,7.13,荷兰大学教授：薪资回报高，AI替代抗性强，工作时间规律,"Netherlands University Professor: high compensation, strong AI resistance, regular working hours",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
EDU-0201-CH-general,教育与学术,EDU,高等教育,大学教授,University Professor,2310,25-1099.00,西欧,瑞士,CH,country,general,博士,30-40,global,9.4,10.0,5.1,9.1,5.9,4.4,7.5,7.3,10.0,7.3,8.8,10.0,7.0,6.7,5.1,7.6,5.8,1.8,7.2,10.0,6.9,8.9,8.7,8.8,5.7,7.7,8.7,7.7,1.6,8.4,2.5,6.9,10.0,3.2,1,0,→,2032-2038,7.05,瑞士大学教授：薪资回报高，人才需求旺盛，就业稳定,"Switzerland University Professor: high compensation, strong talent demand, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026
