id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period
SVC-0116-TW-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东亚,中国台湾地区,TW,region,general,专科/职校,18-28,global,5.6,3.4,5.2,6.5,5.5,6.2,5.4,5.5,4.4,4.6,6.7,6.0,5.7,3.1,5.8,5.9,5.5,2.4,5.8,4.6,1.4,5.6,3.2,6.7,7.2,5.0,5.7,7.4,3.0,4.2,6.1,5.4,5.4,4.9,2,1,→,2028-2033,5.32,中国台湾地区食品卫生管理员：薪资水平偏低,Taiwan (China) Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-HK-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东亚,中国香港地区,HK,region,general,专科/职校,18-28,global,5.8,3.4,5.6,6.7,6.1,7.1,6.1,5.5,5.5,5.1,7.0,6.0,5.3,3.1,5.3,6.4,5.9,2.5,5.9,4.6,1.5,5.6,2.6,6.9,7.6,5.4,5.4,7.2,3.1,4.3,5.7,5.3,6.3,4.6,2,2,↑,2028-2033,5.53,中国香港地区食品卫生管理员：发展平稳,Hong Kong (China) Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-SG-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,新加坡,SG,country,general,专科/职校,18-28,global,5.7,3.7,5.4,6.5,5.7,6.9,5.9,6.2,5.7,5.0,7.5,6.1,5.5,3.1,5.7,5.9,5.7,2.3,6.3,4.9,1.7,5.7,3.4,7.2,7.2,5.9,5.6,7.5,3.1,4.7,5.4,5.8,6.0,4.4,2,1,→,2032-2038,5.64,新加坡食品卫生管理员：就业稳定,Singapore Food Hygiene Manager: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-TH-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,泰国,TH,country,general,专科/职校,18-28,global,5.4,3.7,5.1,6.2,5.6,6.2,5.5,5.6,4.1,4.5,6.4,5.9,5.4,3.6,6.2,6.2,5.6,2.4,6.3,4.2,1.4,5.3,3.5,7.1,7.3,5.7,5.3,7.2,2.7,4.7,5.8,5.5,5.1,4.9,3,1,→,2032-2038,5.34,泰国食品卫生管理员：薪资水平偏低,Thailand Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-VN-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,越南,VN,country,general,专科/职校,18-28,global,5.6,3.5,4.6,6.2,5.2,5.5,5.1,4.6,3.5,4.2,6.5,5.8,5.5,3.5,6.0,6.2,5.6,3.0,5.9,4.3,1.6,5.1,3.1,6.9,6.8,4.8,5.6,7.6,2.9,4.2,6.4,5.7,4.7,4.5,2,1,→,2028-2033,5.1,越南食品卫生管理员：薪资水平偏低,Vietnam Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-ID-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,印度尼西亚,ID,country,general,专科/职校,18-28,global,5.2,3.4,5.0,6.6,5.2,5.6,5.3,4.7,3.6,4.2,6.1,5.8,5.1,3.6,5.7,6.3,5.6,2.8,5.9,4.5,1.4,5.5,3.2,6.9,7.1,4.6,5.8,7.6,2.9,4.6,6.0,5.2,4.5,4.8,2,1,→,2028-2033,5.15,印度尼西亚食品卫生管理员：薪资水平偏低,Indonesia Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-MY-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,马来西亚,MY,country,general,专科/职校,18-28,global,5.6,3.3,5.2,6.4,5.3,5.6,5.6,5.2,4.1,4.2,6.6,5.9,5.3,3.4,5.8,5.9,5.8,2.5,5.7,4.2,1.5,5.3,3.5,7.1,6.8,4.8,5.3,7.3,2.9,4.7,5.8,5.7,5.3,4.7,2,1,→,2028-2033,5.25,马来西亚食品卫生管理员：薪资水平偏低,Malaysia Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-PH-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东南亚,菲律宾,PH,country,general,专科/职校,18-28,global,5.8,3.8,5.0,6.7,5.4,5.9,5.7,4.8,3.7,4.4,6.1,5.9,5.2,3.5,5.6,5.8,5.7,2.5,5.8,4.2,1.3,5.4,3.2,6.7,6.8,5.2,5.3,7.7,2.8,4.2,6.2,5.6,5.7,4.9,2,1,→,2028-2033,5.19,菲律宾食品卫生管理员：薪资水平偏低,Philippines Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-IN-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南亚,印度,IN,country,general,专科/职校,18-28,global,5.2,3.6,4.9,6.6,5.6,6.1,5.8,4.5,4.1,4.6,6.2,6.0,5.0,2.7,5.8,5.9,5.6,2.6,6.0,4.3,1.3,5.1,2.9,7.1,6.9,4.4,5.3,7.6,3.2,4.4,6.3,5.4,5.3,4.7,2,1,→,2032-2038,5.18,印度食品卫生管理员：薪资水平偏低,India Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-PK-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南亚,巴基斯坦,PK,country,general,专科/职校,18-28,global,5.4,3.6,4.4,5.9,4.5,5.5,5.2,4.6,3.1,4.0,5.5,5.8,5.1,3.0,5.7,6.0,5.6,2.9,6.2,4.3,1.4,5.5,2.7,7.1,6.9,3.6,5.1,7.6,3.0,4.3,6.4,5.3,4.6,4.5,2,1,→,2032-2038,4.94,巴基斯坦食品卫生管理员：薪资水平偏低,Pakistan Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-BD-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南亚,孟加拉国,BD,country,general,专科/职校,18-28,global,5.7,3.2,4.6,6.0,4.7,4.9,5.3,5.0,2.8,3.8,5.7,5.8,5.0,3.2,5.9,6.1,5.4,2.7,6.2,4.1,1.1,5.2,3.2,6.6,6.8,4.1,5.1,7.3,2.9,4.3,6.3,5.4,4.1,4.6,1,1,→,2032-2038,4.94,孟加拉国食品卫生管理员：薪资水平偏低,Bangladesh Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-AE-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,中亚/西亚,阿联酋,AE,country,general,专科/职校,18-28,global,5.2,3.5,5.4,7.0,6.2,6.9,6.1,6.3,5.6,5.1,6.9,6.1,5.5,3.4,6.0,6.0,5.6,2.3,5.8,5.0,1.4,5.4,3.1,7.0,7.5,4.9,5.7,7.6,3.0,4.9,5.7,5.4,5.9,4.4,3,2,↑,2028-2033,5.6,阿联酋食品卫生管理员：发展平稳,United Arab Emirates Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-IL-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,中亚/西亚,以色列,IL,country,general,专科/职校,18-28,global,5.3,3.7,5.1,6.7,5.3,6.3,5.6,5.8,5.8,4.9,6.6,5.9,5.6,3.4,5.9,6.3,5.6,2.4,6.3,4.6,1.3,5.5,3.3,6.8,6.9,5.6,5.6,7.7,3.1,4.8,6.0,5.2,5.6,4.6,2,1,→,2032-2038,5.48,以色列食品卫生管理员：发展平稳,Israel Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-SA-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,中亚/西亚,沙特阿拉伯,SA,country,general,专科/职校,18-28,global,5.6,3.3,4.7,6.7,5.1,5.9,5.2,5.3,4.5,4.3,6.7,5.9,5.5,3.7,6.2,6.0,5.2,2.7,5.9,4.6,1.6,5.4,3.3,7.3,7.2,4.3,5.4,7.6,3.2,4.6,6.2,5.6,4.7,4.5,2,1,→,2028-2033,5.26,沙特阿拉伯食品卫生管理员：薪资水平偏低,Saudi Arabia Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-TR-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,中亚/西亚,土耳其,TR,country,general,专科/职校,18-28,global,5.4,3.5,4.9,6.2,5.8,6.3,5.3,5.6,4.0,4.3,5.8,6.0,5.2,3.3,6.0,6.1,5.4,2.3,6.0,4.6,1.4,5.6,2.9,6.7,6.8,4.8,5.3,7.6,3.0,4.5,6.2,5.7,5.0,4.5,3,1,→,2032-2038,5.24,土耳其食品卫生管理员：薪资水平偏低,Turkey Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-GB-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,西欧,英国,GB,country,general,专科/职校,18-28,global,5.6,3.6,5.7,6.5,5.8,6.8,5.6,5.4,5.7,5.3,7.1,6.1,5.8,4.2,6.5,6.2,5.4,2.3,6.1,4.7,1.5,5.6,3.7,7.3,7.4,6.0,5.5,7.3,3.0,4.5,6.0,5.7,6.0,4.4,2,2,↑,2032-2038,5.65,英国食品卫生管理员：发展平稳,United Kingdom Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-FR-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,西欧,法国,FR,country,general,专科/职校,18-28,global,5.9,3.6,5.0,6.5,5.8,6.4,5.7,5.4,5.0,4.8,7.4,6.3,6.0,4.5,6.4,6.1,5.8,2.7,5.9,4.5,1.8,5.6,4.4,7.4,7.0,5.6,5.8,7.8,3.1,4.9,5.8,5.8,5.5,4.6,3,1,→,2028-2033,5.56,法国食品卫生管理员：发展平稳,France Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-DE-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,西欧,德国,DE,country,general,专科/职校,18-28,global,5.8,3.6,5.3,6.7,6.1,6.5,5.6,6.6,5.8,5.0,7.4,6.3,5.5,4.6,7.1,5.8,5.6,2.1,6.1,4.8,1.4,5.5,4.4,6.9,7.4,5.9,5.9,7.6,2.9,5.0,5.7,6.0,5.6,4.7,2,1,→,2032-2038,5.73,德国食品卫生管理员：发展平稳,Germany Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-NL-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,西欧,荷兰,NL,country,general,专科/职校,18-28,global,5.7,3.8,5.1,6.9,5.8,6.2,5.7,6.0,5.2,5.0,7.5,6.3,5.7,5.1,6.8,6.1,5.7,2.4,5.8,4.8,1.9,5.9,4.6,7.0,7.3,6.1,5.7,7.3,2.9,4.9,5.8,5.5,5.8,4.6,2,1,→,2028-2033,5.67,荷兰食品卫生管理员：就业稳定,Netherlands Food Hygiene Manager: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-CH-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,西欧,瑞士,CH,country,general,专科/职校,18-28,global,5.5,3.7,5.3,7.2,6.2,6.7,6.2,6.2,6.6,5.2,7.9,6.4,6.0,4.9,7.0,5.7,5.5,2.3,6.2,5.2,1.5,5.7,4.4,6.8,7.5,5.8,5.7,7.3,2.9,4.6,5.4,5.6,5.8,4.6,2,1,→,2032-2038,5.86,瑞士食品卫生管理员：就业稳定,Switzerland Food Hygiene Manager: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-SE-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北欧,瑞典,SE,country,general,专科/职校,18-28,global,5.4,3.5,5.0,6.9,5.5,6.4,5.5,6.2,5.4,4.8,7.7,6.4,5.8,5.2,6.9,6.1,5.7,2.1,6.0,4.6,1.4,5.8,4.7,6.8,6.8,6.6,5.6,7.5,3.1,4.6,5.5,5.7,5.6,4.5,2,1,→,2032-2038,5.72,瑞典食品卫生管理员：就业稳定,Sweden Food Hygiene Manager: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-DK-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北欧,丹麦,DK,country,general,专科/职校,18-28,global,5.6,3.4,5.3,6.7,5.6,6.2,5.7,6.2,5.4,4.5,7.4,6.4,6.0,5.1,7.2,6.0,5.7,2.1,5.9,4.9,1.6,5.6,4.4,7.2,7.4,6.3,5.6,7.5,2.9,4.5,5.7,5.8,5.9,4.9,2,1,→,2028-2033,5.73,丹麦食品卫生管理员：发展平稳,Denmark Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-FI-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北欧,芬兰,FI,country,general,专科/职校,18-28,global,6.0,3.3,4.7,6.9,5.5,6.2,5.7,5.3,4.9,4.7,7.5,6.4,6.0,5.4,7.3,5.9,5.6,2.3,5.8,4.8,1.9,5.8,4.4,6.8,6.8,6.7,5.8,7.8,3.0,4.5,6.0,5.6,5.6,4.5,2,1,→,2028-2033,5.63,芬兰食品卫生管理员：就业稳定,Finland Food Hygiene Manager: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-IT-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南欧,意大利,IT,country,general,专科/职校,18-28,global,5.3,3.4,4.8,6.3,6.0,6.0,5.4,5.4,4.9,4.4,6.3,6.1,5.6,4.1,6.4,6.1,5.6,2.5,6.1,4.6,1.3,5.5,3.7,7.0,7.4,5.0,5.6,7.3,2.9,4.3,6.0,5.5,5.2,4.4,3,1,→,2032-2038,5.41,意大利食品卫生管理员：发展平稳,Italy Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-ES-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南欧,西班牙,ES,country,general,专科/职校,18-28,global,5.5,3.7,5.4,6.3,6.1,6.2,5.3,5.3,4.4,4.3,6.8,6.1,5.5,3.9,6.2,6.2,5.4,2.6,5.9,4.4,1.4,5.4,3.6,7.4,7.0,5.3,5.3,7.5,2.9,4.7,6.2,5.5,5.7,4.6,3,1,→,2028-2033,5.38,西班牙食品卫生管理员：薪资水平偏低,Spain Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-PT-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南欧,葡萄牙,PT,country,general,专科/职校,18-28,global,5.3,3.3,4.8,6.8,5.6,5.7,5.5,5.3,3.9,4.1,6.4,6.1,5.8,4.2,6.2,6.0,5.3,2.4,5.7,4.7,1.6,5.4,3.7,6.8,7.2,5.5,5.8,7.4,3.0,4.3,6.1,5.8,5.8,4.7,3,1,→,2028-2033,5.36,葡萄牙食品卫生管理员：薪资水平偏低,Portugal Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-PL-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东欧,波兰,PL,country,general,专科/职校,18-28,global,5.6,3.6,4.7,6.4,5.1,6.1,5.3,5.4,4.9,4.6,6.9,6.1,5.4,3.8,6.2,6.1,5.5,2.5,6.1,4.4,1.4,5.8,3.7,7.3,6.7,5.6,5.8,7.8,2.9,4.4,5.8,5.9,5.6,4.5,2,1,→,2032-2038,5.43,波兰食品卫生管理员：发展平稳,Poland Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-CZ-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东欧,捷克,CZ,country,general,专科/职校,18-28,global,5.6,3.3,5.1,6.6,5.6,6.1,5.4,5.4,5.0,4.4,7.0,6.3,5.5,4.4,6.7,6.3,5.6,2.5,6.0,4.4,1.8,5.7,4.2,7.1,7.2,5.1,5.6,7.3,3.0,4.6,5.6,5.6,5.5,4.7,2,1,→,2032-2038,5.51,捷克食品卫生管理员：发展平稳,Czech Republic Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-RU-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,东欧,俄罗斯,RU,country,general,专科/职校,18-28,global,5.7,3.5,4.7,6.3,5.1,5.6,5.2,4.5,4.5,4.5,5.9,6.0,5.1,3.9,6.0,6.2,5.3,2.4,6.3,4.2,1.5,5.3,3.2,6.8,6.9,5.0,5.8,7.6,3.0,4.5,6.0,5.4,4.1,4.6,2,1,→,2032-2038,5.19,俄罗斯食品卫生管理员：薪资水平偏低,Russia Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-US-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北美,美国,US,country,general,专科/职校,18-28,global,5.6,3.5,5.3,6.6,6.1,7.0,6.0,5.3,6.6,5.8,6.8,6.1,5.4,3.7,5.8,6.4,5.7,2.5,6.0,5.0,1.4,5.9,3.7,7.2,7.5,5.7,5.5,7.5,3.2,4.2,5.7,5.3,5.7,4.4,3,2,↑,2032-2038,5.67,美国食品卫生管理员：发展平稳,United States Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-CA-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北美,加拿大,CA,country,general,专科/职校,18-28,global,5.6,3.5,5.1,6.9,5.9,6.8,5.8,5.4,6.4,5.6,7.3,6.2,5.8,4.0,6.3,6.2,5.4,2.7,6.2,4.8,1.6,5.8,4.4,6.9,7.4,6.3,5.7,7.7,2.7,4.4,6.0,5.4,6.1,4.5,2,1,→,2032-2038,5.72,加拿大食品卫生管理员：发展平稳,Canada Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-MX-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,北美,墨西哥,MX,country,general,专科/职校,18-28,global,5.8,3.8,5.3,6.2,5.3,5.9,5.3,4.6,4.3,4.5,6.2,6.0,5.4,3.4,5.8,5.9,5.2,2.4,5.7,4.4,1.4,5.6,3.5,7.1,7.1,4.8,5.6,7.3,3.3,4.5,5.8,5.8,4.7,4.8,3,1,→,2028-2033,5.2,墨西哥食品卫生管理员：薪资水平偏低,Mexico Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-BR-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南美,巴西,BR,country,general,专科/职校,18-28,global,5.4,3.4,5.2,6.4,5.5,6.3,5.4,5.3,4.4,4.3,6.4,6.1,5.6,3.3,6.0,6.2,5.5,2.4,5.9,4.6,1.6,5.5,3.7,7.0,7.4,4.8,5.8,7.3,3.2,4.7,6.2,5.5,4.5,4.8,2,1,→,2028-2033,5.31,巴西食品卫生管理员：薪资水平偏低,Brazil Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-AR-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南美,阿根廷,AR,country,general,专科/职校,18-28,global,5.7,3.7,5.0,6.1,5.6,5.5,5.5,5.0,3.8,4.4,5.6,5.8,5.5,3.7,5.8,6.1,5.4,2.5,5.8,4.3,1.5,5.5,3.3,6.9,6.9,5.3,5.8,7.8,2.7,4.2,6.2,5.8,4.6,4.7,2,1,→,2028-2033,5.19,阿根廷食品卫生管理员：薪资水平偏低,Argentina Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-CL-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南美,智利,CL,country,general,专科/职校,18-28,global,5.8,3.7,5.0,6.6,5.2,5.9,5.5,5.7,3.9,4.6,6.3,6.0,5.6,4.1,6.0,6.2,5.4,2.5,5.9,4.3,1.5,5.7,3.6,6.9,6.9,4.8,5.4,7.8,3.2,4.2,6.0,5.6,5.2,4.9,2,1,→,2028-2033,5.3,智利食品卫生管理员：薪资水平偏低,Chile Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-CO-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,南美,哥伦比亚,CO,country,general,专科/职校,18-28,global,5.6,3.4,4.6,6.6,5.2,5.7,5.2,4.4,3.6,4.3,6.2,6.0,5.2,3.7,6.1,5.8,5.3,2.5,6.0,4.2,1.6,5.3,3.4,7.3,7.2,4.6,5.5,7.7,3.0,4.3,6.1,5.6,4.8,4.8,2,1,→,2032-2038,5.16,哥伦比亚食品卫生管理员：薪资水平偏低,Colombia Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-AU-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,大洋洲,澳大利亚,AU,country,general,专科/职校,18-28,global,5.7,3.6,5.2,6.6,6.2,6.7,6.0,6.6,6.0,4.8,7.4,6.2,6.1,4.4,6.6,6.5,5.4,2.1,6.0,5.2,1.4,5.7,4.2,7.1,7.1,6.0,6.0,7.6,3.1,4.8,5.5,5.8,6.1,4.6,3,2,↑,2032-2038,5.78,澳大利亚食品卫生管理员：发展平稳,Australia Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-NZ-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,大洋洲,新西兰,NZ,country,general,专科/职校,18-28,global,5.4,3.4,5.2,6.5,5.9,6.1,5.5,5.6,5.2,4.9,7.2,6.2,5.6,4.5,6.6,6.2,5.3,2.6,5.9,4.9,1.6,5.6,4.3,7.3,7.0,6.2,6.0,7.5,3.0,4.3,5.8,5.4,5.6,4.3,3,1,→,2028-2033,5.6,新西兰食品卫生管理员：发展平稳,New Zealand Food Hygiene Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-ZA-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,非洲,南非,ZA,country,general,专科/职校,18-28,global,5.7,3.3,4.8,6.6,5.4,5.6,5.5,5.7,4.5,4.3,6.0,6.0,5.1,3.8,6.1,5.9,5.5,2.5,6.2,4.6,1.5,5.2,3.3,7.1,6.7,5.0,5.7,7.7,2.9,4.5,6.2,5.7,4.6,4.4,2,1,→,2032-2038,5.3,南非食品卫生管理员：薪资水平偏低,South Africa Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-NG-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,非洲,尼日利亚,NG,country,general,专科/职校,18-28,global,5.5,3.4,4.6,6.4,4.9,5.3,5.3,4.5,3.4,3.9,5.9,5.9,5.3,3.0,5.6,5.9,5.2,2.8,6.1,4.1,1.6,5.5,3.2,6.8,7.0,4.0,5.4,7.2,2.8,4.6,6.1,5.1,4.4,4.7,2,1,→,2032-2038,4.99,尼日利亚食品卫生管理员：薪资水平偏低,Nigeria Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
SVC-0116-KE-general,服务业与消费,SVC,餐饮,食品卫生管理员,Food Hygiene Manager,3257,29-9011.00,非洲,肯尼亚,KE,country,general,专科/职校,18-28,global,5.4,3.6,4.7,6.5,4.9,5.4,5.4,4.7,3.3,4.2,6.0,5.9,5.7,3.2,5.8,5.7,5.5,2.6,6.2,4.1,1.5,5.4,3.1,7.0,6.8,4.8,5.6,7.6,3.3,4.5,6.2,5.1,4.4,4.9,2,1,→,2032-2038,5.08,肯尼亚食品卫生管理员：薪资水平偏低,Kenya Food Hygiene Manager: relatively low pay,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026
